model,n-iterations,loss
ResNet-18 Deu,2004,1.8599659204483032
ResNet-18 Deu,2005,2.0450422763824463
ResNet-18 Deu,2006,2.1307754516601562
ResNet-18 Deu,2007,2.1370861530303955
ResNet-18 Deu,2008,2.375861644744873
ResNet-18 Deu,2009,2.081857204437256
ResNet-18 Deu,2010,2.440192222595215
ResNet-18 Deu,2011,2.00040864944458
ResNet-18 Deu,2012,1.9080135822296143
ResNet-18 Deu,2013,2.203444719314575
ResNet-18 Deu,2014,1.8419132232666016
ResNet-18 Deu,2015,1.9968221187591553
ResNet-18 Deu,2016,2.091078281402588
ResNet-18 Deu,2017,1.970950722694397
ResNet-18 Deu,2018,1.7983280420303345
ResNet-18 Deu,2019,1.7804721593856812
ResNet-18 Deu,2020,2.0546698570251465
ResNet-18 Deu,2021,2.3394100666046143
ResNet-18 Deu,2022,1.9782304763793945
ResNet-18 Deu,2023,1.89592707157135
ResNet-18 Deu,2024,2.3383021354675293
ResNet-18 Deu,2025,2.099661350250244
ResNet-18 Deu,2026,2.0630359649658203
ResNet-18 Deu,2027,1.7907865047454834
ResNet-18 Deu,2028,1.9853050708770752
ResNet-18 Deu,2029,1.9663015604019165
ResNet-18 Deu,2030,2.18920636177063
ResNet-18 Deu,2031,1.9930016994476318
ResNet-18 Deu,2032,1.8588069677352905
ResNet-18 Deu,2033,1.59927237033844
ResNet-18 Deu,2034,1.9339373111724854
ResNet-18 Deu,2035,2.2245371341705322
ResNet-18 Deu,2036,1.7274926900863647
ResNet-18 Deu,2037,2.002758026123047
ResNet-18 Deu,2038,1.8236005306243896
ResNet-18 Deu,2039,2.444431781768799
ResNet-18 Deu,2040,2.026674270629883
ResNet-18 Deu,2041,2.223428249359131
ResNet-18 Deu,2042,1.839969277381897
ResNet-18 Deu,2043,2.1021461486816406
ResNet-18 Deu,2044,2.2263545989990234
ResNet-18 Deu,2045,1.8481462001800537
ResNet-18 Deu,2046,1.9649484157562256
ResNet-18 Deu,2047,2.1865172386169434
ResNet-18 Deu,2048,2.339329719543457
ResNet-18 Deu,2049,1.9953120946884155
ResNet-18 Deu,2050,1.9049873352050781
ResNet-18 Deu,2051,1.6198022365570068
ResNet-18 Deu,2052,2.274705410003662
ResNet-18 Deu,2053,2.1854875087738037
ResNet-18 Deu,2054,2.1630303859710693
ResNet-18 Deu,2055,2.184813976287842
ResNet-18 Deu,2056,1.7193208932876587
ResNet-18 Deu,2057,1.9767109155654907
ResNet-18 Deu,2058,2.1429636478424072
ResNet-18 Deu,2059,2.255112886428833
ResNet-18 Deu,2060,2.0631537437438965
ResNet-18 Deu,2061,1.977665662765503
ResNet-18 Deu,2062,2.297071695327759
ResNet-18 Deu,2063,1.7451398372650146
ResNet-18 Deu,2064,2.2114713191986084
ResNet-18 Deu,2065,2.1180193424224854
ResNet-18 Deu,2066,2.442993402481079
ResNet-18 Deu,2067,1.9021803140640259
ResNet-18 Deu,2068,1.680690050125122
ResNet-18 Deu,2069,1.9686206579208374
ResNet-18 Deu,2070,1.7744051218032837
ResNet-18 Deu,2071,1.713788390159607
ResNet-18 Deu,2072,2.2816402912139893
ResNet-18 Deu,2073,2.1990363597869873
ResNet-18 Deu,2074,2.2827916145324707
ResNet-18 Deu,2075,2.0034618377685547
ResNet-18 Deu,2076,1.7458741664886475
ResNet-18 Deu,2077,1.7795671224594116
ResNet-18 Deu,2078,1.9589166641235352
ResNet-18 Deu,2079,1.9552850723266602
ResNet-18 Deu,2080,2.212752342224121
ResNet-18 Deu,2081,2.4331648349761963
ResNet-18 Deu,2082,2.2558834552764893
ResNet-18 Deu,2083,1.6233899593353271
ResNet-18 Deu,2084,1.776418685913086
ResNet-18 Deu,2085,2.015000581741333
ResNet-18 Deu,2086,2.0254921913146973
ResNet-18 Deu,2087,2.4010589122772217
ResNet-18 Deu,2088,1.7506935596466064
ResNet-18 Deu,2089,2.0927107334136963
ResNet-18 Deu,2090,2.257537603378296
ResNet-18 Deu,2091,1.8721517324447632
ResNet-18 Deu,2092,2.1418721675872803
ResNet-18 Deu,2093,2.076284885406494
ResNet-18 Deu,2094,1.93463933467865
ResNet-18 Deu,2095,1.9310338497161865
ResNet-18 Deu,2096,2.0196869373321533
ResNet-18 Deu,2097,1.7836745977401733
ResNet-18 Deu,2098,1.8275436162948608
ResNet-18 Deu,2099,1.8202359676361084
ResNet-18 Deu,2100,2.224727153778076
ResNet-18 Deu,2101,2.073683261871338
ResNet-18 Deu,2102,2.16752028465271
ResNet-18 Deu,2103,2.1836578845977783
ResNet-18 Deu,2104,1.9315097332000732
ResNet-18 Deu,2105,2.0154707431793213
ResNet-18 Deu,2106,1.9972813129425049
ResNet-18 Deu,2107,2.1288866996765137
ResNet-18 Deu,2108,1.9256385564804077
ResNet-18 Deu,2109,1.8178656101226807
ResNet-18 Deu,2110,2.0148115158081055
ResNet-18 Deu,2111,2.0534422397613525
ResNet-18 Deu,2112,1.8682746887207031
ResNet-18 Deu,2113,2.232208251953125
ResNet-18 Deu,2114,2.235994338989258
ResNet-18 Deu,2115,2.089132070541382
ResNet-18 Deu,2116,2.5158283710479736
ResNet-18 Deu,2117,1.9677648544311523
ResNet-18 Deu,2118,1.8247829675674438
ResNet-18 Deu,2119,1.8832480907440186
ResNet-18 Deu,2120,2.414435863494873
ResNet-18 Deu,2121,1.8525327444076538
ResNet-18 Deu,2122,2.0547738075256348
ResNet-18 Deu,2123,2.4387478828430176
ResNet-18 Deu,2124,2.177048444747925
ResNet-18 Deu,2125,2.1205220222473145
ResNet-18 Deu,2126,1.8421220779418945
ResNet-18 Deu,2127,1.8226486444473267
ResNet-18 Deu,2128,2.183907985687256
ResNet-18 Deu,2129,2.4026646614074707
ResNet-18 Deu,2130,2.3763620853424072
ResNet-18 Deu,2131,1.6801235675811768
ResNet-18 Deu,2132,2.008528232574463
ResNet-18 Deu,2133,2.0478427410125732
ResNet-18 Deu,2134,1.9303405284881592
ResNet-18 Deu,2135,2.3411061763763428
ResNet-18 Deu,2136,2.1545157432556152
ResNet-18 Deu,2137,2.043928384780884
ResNet-18 Deu,2138,2.526301860809326
ResNet-18 Deu,2139,2.169649124145508
ResNet-18 Deu,2140,2.584804058074951
ResNet-18 Deu,2141,2.079432964324951
ResNet-18 Deu,2142,1.992950677871704
ResNet-18 Deu,2143,2.0348706245422363
ResNet-18 Deu,2144,1.933982253074646
ResNet-18 Deu,2145,1.910548448562622
ResNet-18 Deu,2146,2.1629161834716797
ResNet-18 Deu,2147,2.047179937362671
ResNet-18 Deu,2148,1.9907467365264893
ResNet-18 Deu,2149,2.100391149520874
ResNet-18 Deu,2150,2.1870930194854736
ResNet-18 Deu,2151,2.3292853832244873
ResNet-18 Deu,2152,2.147355318069458
ResNet-18 Deu,2153,1.8792508840560913
ResNet-18 Deu,2154,2.316077947616577
ResNet-18 Deu,2155,2.1717307567596436
ResNet-18 Deu,2156,2.195103406906128
ResNet-18 Deu,2157,2.225771903991699
ResNet-18 Deu,2158,2.1811726093292236
ResNet-18 Deu,2159,2.0137217044830322
ResNet-18 Deu,2160,2.346860408782959
ResNet-18 Deu,2161,2.35334849357605
ResNet-18 Deu,2162,1.9882827997207642
ResNet-18 Deu,2163,2.2815568447113037
ResNet-18 Deu,2164,2.1116271018981934
ResNet-18 Deu,2165,1.963649034500122
ResNet-18 Deu,2166,2.5300750732421875
ResNet-18 Deu,2167,2.08644437789917
ResNet-18 Deu,2168,2.2609610557556152
ResNet-18 Deu,2169,1.687180519104004
ResNet-18 Deu,2170,2.0984549522399902
ResNet-18 Deu,2171,2.392270803451538
ResNet-18 Deu,2172,1.8001728057861328
ResNet-18 Deu,2173,2.220402240753174
ResNet-18 Deu,2174,2.0179636478424072
ResNet-18 Deu,2175,2.3941595554351807
ResNet-18 Deu,2176,2.026733875274658
ResNet-18 Deu,2177,2.1113028526306152
ResNet-18 Deu,2178,2.2020866870880127
ResNet-18 Deu,2179,1.919135332107544
ResNet-18 Deu,2180,1.9138352870941162
ResNet-18 Deu,2181,2.2469310760498047
ResNet-18 Deu,2182,2.3195245265960693
ResNet-18 Deu,2183,1.9189437627792358
ResNet-18 Deu,2184,2.2788286209106445
ResNet-18 Deu,2185,2.0890817642211914
ResNet-18 Deu,2186,1.9667606353759766
ResNet-18 Deu,2187,1.973489761352539
ResNet-18 Deu,2188,1.9633785486221313
ResNet-18 Deu,2189,1.9435265064239502
ResNet-18 Deu,2190,1.998700737953186
ResNet-18 Deu,2191,1.8436834812164307
ResNet-18 Deu,2192,1.6362988948822021
ResNet-18 Deu,2193,1.9998502731323242
ResNet-18 Deu,2194,1.8943878412246704
ResNet-18 Deu,2195,2.2309751510620117
ResNet-18 Deu,2196,1.981996774673462
ResNet-18 Deu,2197,1.9206387996673584
ResNet-18 Deu,2198,1.9334657192230225
ResNet-18 Deu,2199,1.9419987201690674
ResNet-18 Deu,2200,2.4236841201782227
ResNet-18 Deu,2201,1.6696628332138062
ResNet-18 Deu,2202,2.0394606590270996
ResNet-18 Deu,2203,2.298316717147827
ResNet-18 Deu,2204,1.8834247589111328
ResNet-18 Deu,2205,2.0095601081848145
ResNet-18 Deu,2206,2.264207363128662
ResNet-18 Deu,2207,1.9632269144058228
ResNet-18 Deu,2208,1.9642530679702759
ResNet-18 Deu,2209,1.7403295040130615
ResNet-18 Deu,2210,1.837200403213501
ResNet-18 Deu,2211,2.407937526702881
ResNet-18 Deu,2212,1.9513870477676392
ResNet-18 Deu,2213,2.0491113662719727
ResNet-18 Deu,2214,2.331190824508667
ResNet-18 Deu,2215,2.1021056175231934
ResNet-18 Deu,2216,1.6077991724014282
ResNet-18 Deu,2217,1.885143518447876
ResNet-18 Deu,2218,2.084984302520752
ResNet-18 Deu,2219,2.3839917182922363
ResNet-18 Deu,2220,1.895340919494629
ResNet-18 Deu,2221,1.8440542221069336
ResNet-18 Deu,2222,2.3496155738830566
ResNet-18 Deu,2223,2.1087803840637207
ResNet-18 Deu,2224,2.0277292728424072
ResNet-18 Deu,2225,2.105760097503662
ResNet-18 Deu,2226,2.2567193508148193
ResNet-18 Deu,2227,1.9037787914276123
ResNet-18 Deu,2228,1.908137321472168
ResNet-18 Deu,2229,1.8652980327606201
ResNet-18 Deu,2230,2.1974213123321533
ResNet-18 Deu,2231,2.023711919784546
ResNet-18 Deu,2232,1.8193528652191162
ResNet-18 Deu,2233,2.0679731369018555
ResNet-18 Deu,2234,1.9934155941009521
ResNet-18 Deu,2235,2.3309082984924316
ResNet-18 Deu,2236,2.2160093784332275
ResNet-18 Deu,2237,1.9688606262207031
ResNet-18 Deu,2238,2.1590912342071533
ResNet-18 Deu,2239,2.291618824005127
ResNet-18 Deu,2240,1.9650793075561523
ResNet-18 Deu,2241,1.8344700336456299
ResNet-18 Deu,2242,2.0585312843322754
ResNet-18 Deu,2243,2.0220987796783447
ResNet-18 Deu,2244,1.9527488946914673
ResNet-18 Deu,2245,1.9211313724517822
ResNet-18 Deu,2246,1.9586727619171143
ResNet-18 Deu,2247,1.8589088916778564
ResNet-18 Deu,2248,2.1206583976745605
ResNet-18 Deu,2249,1.7608658075332642
ResNet-18 Deu,2250,1.8822158575057983
ResNet-18 Deu,2251,2.01393985748291
ResNet-18 Deu,2252,1.9129483699798584
ResNet-18 Deu,2253,1.7710914611816406
ResNet-18 Deu,2254,2.3124852180480957
ResNet-18 Deu,2255,1.9402227401733398
ResNet-18 Deu,2256,1.895910620689392
ResNet-18 Deu,2257,1.8588100671768188
ResNet-18 Deu,2258,1.7234413623809814
ResNet-18 Deu,2259,2.053687572479248
ResNet-18 Deu,2260,2.0378944873809814
ResNet-18 Deu,2261,1.9187471866607666
ResNet-18 Deu,2262,1.9530118703842163
ResNet-18 Deu,2263,2.4490737915039062
ResNet-18 Deu,2264,1.8642247915267944
ResNet-18 Deu,2265,1.9536240100860596
ResNet-18 Deu,2266,1.981742262840271
ResNet-18 Deu,2267,1.9235305786132812
ResNet-18 Deu,2268,2.226121664047241
ResNet-18 Deu,2269,1.7699077129364014
ResNet-18 Deu,2270,1.6079061031341553
ResNet-18 Deu,2271,1.80428147315979
ResNet-18 Deu,2272,1.839665412902832
ResNet-18 Deu,2273,1.8742635250091553
ResNet-18 Deu,2274,2.0045523643493652
ResNet-18 Deu,2275,1.743708610534668
ResNet-18 Deu,2276,1.936939001083374
ResNet-18 Deu,2277,1.861820936203003
ResNet-18 Deu,2278,2.4407668113708496
ResNet-18 Deu,2279,2.5870509147644043
ResNet-18 Deu,2280,1.7481704950332642
ResNet-18 Deu,2281,2.2428295612335205
ResNet-18 Deu,2282,2.1601688861846924
ResNet-18 Deu,2283,2.324915647506714
ResNet-18 Deu,2284,1.9246809482574463
ResNet-18 Deu,2285,1.8811161518096924
ResNet-18 Deu,2286,2.555795907974243
ResNet-18 Deu,2287,1.7140954732894897
ResNet-18 Deu,2288,1.8672062158584595
ResNet-18 Deu,2289,1.9070202112197876
ResNet-18 Deu,2290,2.255932569503784
ResNet-18 Deu,2291,1.572059154510498
ResNet-18 Deu,2292,1.9325402975082397
ResNet-18 Deu,2293,1.7280552387237549
ResNet-18 Deu,2294,2.3697667121887207
ResNet-18 Deu,2295,1.6340763568878174
ResNet-18 Deu,2296,1.8462629318237305
ResNet-18 Deu,2297,1.914693832397461
ResNet-18 Deu,2298,1.9085299968719482
ResNet-18 Deu,2299,2.139892101287842
ResNet-18 Deu,2300,1.9272527694702148
ResNet-18 Deu,2301,1.858780860900879
ResNet-18 Deu,2302,1.9323203563690186
ResNet-18 Deu,2303,2.0743372440338135
ResNet-18 Deu,2304,2.246396541595459
ResNet-18 Deu,2305,2.191803455352783
ResNet-18 Deu,2306,2.1982200145721436
ResNet-18 Deu,2307,1.7998987436294556
ResNet-18 Deu,2308,1.8812081813812256
ResNet-18 Deu,2309,1.6529724597930908
ResNet-18 Deu,2310,2.056736946105957
ResNet-18 Deu,2311,2.2125728130340576
ResNet-18 Deu,2312,2.555299997329712
ResNet-18 Deu,2313,1.900168776512146
ResNet-18 Deu,2314,1.9908502101898193
ResNet-18 Deu,2315,1.990621566772461
ResNet-18 Deu,2316,1.9145609140396118
ResNet-18 Deu,2317,2.255053997039795
ResNet-18 Deu,2318,1.8463661670684814
ResNet-18 Deu,2319,1.6019214391708374
ResNet-18 Deu,2320,1.8103582859039307
ResNet-18 Deu,2321,1.9747225046157837
ResNet-18 Deu,2322,2.0315299034118652
ResNet-18 Deu,2323,2.196241855621338
ResNet-18 Deu,2324,1.9241597652435303
ResNet-18 Deu,2325,1.8838303089141846
ResNet-18 Deu,2326,1.7161056995391846
ResNet-18 Deu,2327,1.7925875186920166
ResNet-18 Deu,2328,1.880592703819275
ResNet-18 Deu,2329,1.9696441888809204
ResNet-18 Deu,2330,1.632516622543335
ResNet-18 Deu,2331,1.8488929271697998
ResNet-18 Deu,2332,2.0961315631866455
ResNet-18 Deu,2333,1.8865115642547607
ResNet-18 Deu,2334,2.1195297241210938
ResNet-18 Deu,2335,1.9967142343521118
ResNet-18 Deu,2336,2.188063383102417
ResNet-18 Deu,2337,1.7288644313812256
ResNet-18 Deu,2338,2.2685420513153076
ResNet-18 Deu,2339,2.1364734172821045
ResNet-18 Deu,2340,2.0619239807128906
ResNet-18 Deu,2341,1.7936360836029053
ResNet-18 Deu,2342,2.0722711086273193
ResNet-18 Deu,2343,1.6230757236480713
ResNet-18 Deu,2344,1.905116081237793
ResNet-18 Deu,2345,1.9120136499404907
ResNet-18 Deu,2346,1.7760941982269287
ResNet-18 Deu,2347,2.4065868854522705
ResNet-18 Deu,2348,2.1276326179504395
ResNet-18 Deu,2349,2.020979642868042
ResNet-18 Deu,2350,2.0004234313964844
ResNet-18 Deu,2351,2.0220699310302734
ResNet-18 Deu,2352,2.004281520843506
ResNet-18 Deu,2353,1.9285576343536377
ResNet-18 Deu,2354,1.9739935398101807
ResNet-18 Deu,2355,1.8792121410369873
ResNet-18 Deu,2356,1.674785852432251
ResNet-18 Deu,2357,1.9854263067245483
ResNet-18 Deu,2358,1.6415246725082397
ResNet-18 Deu,2359,1.6124985218048096
ResNet-18 Deu,2360,2.3016507625579834
ResNet-18 Deu,2361,2.04994535446167
ResNet-18 Deu,2362,2.0801446437835693
ResNet-18 Deu,2363,1.8717145919799805
ResNet-18 Deu,2364,2.240752696990967
ResNet-18 Deu,2365,2.033061981201172
ResNet-18 Deu,2366,1.7754688262939453
ResNet-18 Deu,2367,2.1638150215148926
ResNet-18 Deu,2368,1.5270816087722778
ResNet-18 Deu,2369,2.1474249362945557
ResNet-18 Deu,2370,2.24739408493042
ResNet-18 Deu,2371,1.7453685998916626
ResNet-18 Deu,2372,1.9020706415176392
ResNet-18 Deu,2373,1.8358043432235718
ResNet-18 Deu,2374,1.6400134563446045
ResNet-18 Deu,2375,1.9311187267303467
ResNet-18 Deu,2376,1.7959392070770264
ResNet-18 Deu,2377,1.7591079473495483
ResNet-18 Deu,2378,2.3652706146240234
ResNet-18 Deu,2379,2.444354295730591
ResNet-18 Deu,2380,2.2536959648132324
ResNet-18 Deu,2381,2.237659215927124
ResNet-18 Deu,2382,1.9025144577026367
ResNet-18 Deu,2383,2.229806900024414
ResNet-18 Deu,2384,1.8843215703964233
ResNet-18 Deu,2385,2.0298352241516113
ResNet-18 Deu,2386,1.9396040439605713
ResNet-18 Deu,2387,1.8170217275619507
ResNet-18 Deu,2388,1.8787139654159546
ResNet-18 Deu,2389,1.9822393655776978
ResNet-18 Deu,2390,1.9853646755218506
ResNet-18 Deu,2391,1.7766103744506836
ResNet-18 Deu,2392,1.5522041320800781
ResNet-18 Deu,2393,1.5237163305282593
ResNet-18 Deu,2394,2.538583278656006
ResNet-18 Deu,2395,1.85756516456604
ResNet-18 Deu,2396,2.31457257270813
ResNet-18 Deu,2397,1.8237441778182983
ResNet-18 Deu,2398,1.7778123617172241
ResNet-18 Deu,2399,1.7441107034683228
ResNet-18 Deu,2400,1.8788557052612305
ResNet-18 Deu,2401,1.8309904336929321
ResNet-18 Deu,2402,2.017697811126709
ResNet-18 Deu,2403,1.9113521575927734
ResNet-18 Deu,2404,2.1310184001922607
ResNet-18 Deu,2405,2.0659022331237793
ResNet-18 Deu,2406,2.328641891479492
ResNet-18 Deu,2407,2.043015718460083
ResNet-18 Deu,2408,1.7645593881607056
ResNet-18 Deu,2409,2.349828004837036
ResNet-18 Deu,2410,1.7034085988998413
ResNet-18 Deu,2411,1.9935529232025146
ResNet-18 Deu,2412,1.7026798725128174
ResNet-18 Deu,2413,1.874880075454712
ResNet-18 Deu,2414,2.1975083351135254
ResNet-18 Deu,2415,1.9781131744384766
ResNet-18 Deu,2416,2.221224546432495
ResNet-18 Deu,2417,2.096698522567749
ResNet-18 Deu,2418,1.7115299701690674
ResNet-18 Deu,2419,1.583077073097229
ResNet-18 Deu,2420,2.4310367107391357
ResNet-18 Deu,2421,1.873634696006775
ResNet-18 Deu,2422,2.0343756675720215
ResNet-18 Deu,2423,1.907411813735962
ResNet-18 Deu,2424,2.2853617668151855
ResNet-18 Deu,2425,1.8823715448379517
ResNet-18 Deu,2426,2.0314242839813232
ResNet-18 Deu,2427,1.862217664718628
ResNet-18 Deu,2428,2.296687364578247
ResNet-18 Deu,2429,2.1441173553466797
ResNet-18 Deu,2430,2.2208051681518555
ResNet-18 Deu,2431,2.0703816413879395
ResNet-18 Deu,2432,1.8000484704971313
ResNet-18 Deu,2433,1.960221290588379
ResNet-18 Deu,2434,1.7475347518920898
ResNet-18 Deu,2435,2.1298420429229736
ResNet-18 Deu,2436,2.431335926055908
ResNet-18 Deu,2437,2.6097512245178223
ResNet-18 Deu,2438,1.6543728113174438
ResNet-18 Deu,2439,1.8519904613494873
ResNet-18 Deu,2440,1.9002964496612549
ResNet-18 Deu,2441,2.177365779876709
ResNet-18 Deu,2442,1.6380443572998047
ResNet-18 Deu,2443,2.117340564727783
ResNet-18 Deu,2444,1.8079869747161865
ResNet-18 Deu,2445,1.8386319875717163
ResNet-18 Deu,2446,2.0247912406921387
ResNet-18 Deu,2447,1.7599971294403076
ResNet-18 Deu,2448,1.7542178630828857
ResNet-18 Deu,2449,2.3605422973632812
ResNet-18 Deu,2450,1.9243650436401367
ResNet-18 Deu,2451,1.9418485164642334
ResNet-18 Deu,2452,2.4285788536071777
ResNet-18 Deu,2453,1.8033733367919922
ResNet-18 Deu,2454,2.0894362926483154
ResNet-18 Deu,2455,2.504425525665283
ResNet-18 Deu,2456,2.404207229614258
ResNet-18 Deu,2457,2.0467965602874756
ResNet-18 Deu,2458,2.3118696212768555
ResNet-18 Deu,2459,1.742340326309204
ResNet-18 Deu,2460,2.661459445953369
ResNet-18 Deu,2461,2.122213840484619
ResNet-18 Deu,2462,1.8840221166610718
ResNet-18 Deu,2463,1.9557034969329834
ResNet-18 Deu,2464,2.0244064331054688
ResNet-18 Deu,2465,1.923748254776001
ResNet-18 Deu,2466,1.9586166143417358
ResNet-18 Deu,2467,1.9198116064071655
ResNet-18 Deu,2468,2.4477579593658447
ResNet-18 Deu,2469,2.025864362716675
ResNet-18 Deu,2470,1.8779995441436768
ResNet-18 Deu,2471,2.091148853302002
ResNet-18 Deu,2472,2.059513568878174
ResNet-18 Deu,2473,2.0406570434570312
ResNet-18 Deu,2474,1.955788254737854
ResNet-18 Deu,2475,2.0280537605285645
ResNet-18 Deu,2476,2.014827251434326
ResNet-18 Deu,2477,2.0108590126037598
ResNet-18 Deu,2478,2.0083467960357666
ResNet-18 Deu,2479,1.8690547943115234
ResNet-18 Deu,2480,1.9771534204483032
ResNet-18 Deu,2481,1.7937097549438477
ResNet-18 Deu,2482,2.193042278289795
ResNet-18 Deu,2483,2.101532220840454
ResNet-18 Deu,2484,2.114497423171997
ResNet-18 Deu,2485,1.9023109674453735
ResNet-18 Deu,2486,2.196136236190796
ResNet-18 Deu,2487,1.7404636144638062
ResNet-18 Deu,2488,1.803680419921875
ResNet-18 Deu,2489,2.2590012550354004
ResNet-18 Deu,2490,2.2277724742889404
ResNet-18 Deu,2491,2.279749631881714
ResNet-18 Deu,2492,2.354036331176758
ResNet-18 Deu,2493,2.1722187995910645
ResNet-18 Deu,2494,1.8754985332489014
ResNet-18 Deu,2495,1.9202426671981812
ResNet-18 Deu,2496,1.664384126663208
ResNet-18 Deu,2497,1.865581750869751
ResNet-18 Deu,2498,1.9252201318740845
ResNet-18 Deu,2499,2.3052563667297363
ResNet-18 Deu,2500,2.030620813369751
ResNet-18 Deu,2501,1.99355149269104
ResNet-18 Deu,2502,2.1093475818634033
ResNet-18 Deu,2503,2.0533244609832764
ResNet-18 Deu,2504,1.9644081592559814
ResNet-18 Deu,2505,2.208901882171631
ResNet-18 Deu,2506,1.985925316810608
ResNet-18 Deu,2507,2.3091063499450684
ResNet-18 Deu,2508,2.0499589443206787
ResNet-18 Deu,2509,1.7709909677505493
ResNet-18 Deu,2510,1.6633319854736328
ResNet-18 Deu,2511,1.9504235982894897
ResNet-18 Deu,2512,1.7834962606430054
ResNet-18 Deu,2513,2.2074320316314697
ResNet-18 Deu,2514,2.034590244293213
ResNet-18 Deu,2515,2.0123791694641113
ResNet-18 Deu,2516,1.8516933917999268
ResNet-18 Deu,2517,1.745229959487915
ResNet-18 Deu,2518,2.1407840251922607
ResNet-18 Deu,2519,1.9394350051879883
ResNet-18 Deu,2520,2.0394492149353027
ResNet-18 Deu,2521,1.650676965713501
ResNet-18 Deu,2522,1.9217790365219116
ResNet-18 Deu,2523,1.8778311014175415
ResNet-18 Deu,2524,2.176720142364502
ResNet-18 Deu,2525,1.850268006324768
ResNet-18 Deu,2526,2.264016628265381
ResNet-18 Deu,2527,2.3527684211730957
ResNet-18 Deu,2528,1.6929502487182617
ResNet-18 Deu,2529,2.2966554164886475
ResNet-18 Deu,2530,2.150515079498291
ResNet-18 Deu,2531,2.1851515769958496
ResNet-18 Deu,2532,2.0565309524536133
ResNet-18 Deu,2533,1.8100254535675049
ResNet-18 Deu,2534,1.888855218887329
ResNet-18 Deu,2535,1.7694432735443115
ResNet-18 Deu,2536,2.088085889816284
ResNet-18 Deu,2537,2.0446548461914062
ResNet-18 Deu,2538,2.1861071586608887
ResNet-18 Deu,2539,1.994246482849121
ResNet-18 Deu,2540,1.957153558731079
ResNet-18 Deu,2541,2.3842403888702393
ResNet-18 Deu,2542,1.9460722208023071
ResNet-18 Deu,2543,1.87041437625885
ResNet-18 Deu,2544,2.194150924682617
ResNet-18 Deu,2545,1.9256616830825806
ResNet-18 Deu,2546,1.9942350387573242
ResNet-18 Deu,2547,1.799492597579956
ResNet-18 Deu,2548,2.1426684856414795
ResNet-18 Deu,2549,2.011399269104004
ResNet-18 Deu,2550,1.730718970298767
ResNet-18 Deu,2551,1.7739756107330322
ResNet-18 Deu,2552,1.734816312789917
ResNet-18 Deu,2553,2.14142107963562
ResNet-18 Deu,2554,1.974449872970581
ResNet-18 Deu,2555,2.0359959602355957
ResNet-18 Deu,2556,1.782454490661621
ResNet-18 Deu,2557,1.9219366312026978
ResNet-18 Deu,2558,1.7716999053955078
ResNet-18 Deu,2559,2.0375964641571045
ResNet-18 Deu,2560,2.3037173748016357
ResNet-18 Deu,2561,2.1518731117248535
ResNet-18 Deu,2562,2.027449369430542
ResNet-18 Deu,2563,2.0356905460357666
ResNet-18 Deu,2564,2.3744051456451416
ResNet-18 Deu,2565,1.8395345211029053
ResNet-18 Deu,2566,2.0121607780456543
ResNet-18 Deu,2567,1.9395911693572998
ResNet-18 Deu,2568,2.0320820808410645
ResNet-18 Deu,2569,1.9806489944458008
ResNet-18 Deu,2570,1.616964340209961
ResNet-18 Deu,2571,2.3933663368225098
ResNet-18 Deu,2572,1.917150855064392
ResNet-18 Deu,2573,2.535278797149658
ResNet-18 Deu,2574,2.4242610931396484
ResNet-18 Deu,2575,1.8152945041656494
ResNet-18 Deu,2576,1.9061866998672485
ResNet-18 Deu,2577,1.8137859106063843
ResNet-18 Deu,2578,2.4724338054656982
ResNet-18 Deu,2579,2.368473529815674
ResNet-18 Deu,2580,2.3696107864379883
ResNet-18 Deu,2581,2.3952383995056152
ResNet-18 Deu,2582,1.8081697225570679
ResNet-18 Deu,2583,1.856537103652954
ResNet-18 Deu,2584,1.6979185342788696
ResNet-18 Deu,2585,2.009518623352051
ResNet-18 Deu,2586,1.8537181615829468
ResNet-18 Deu,2587,2.3589365482330322
ResNet-18 Deu,2588,1.8875644207000732
ResNet-18 Deu,2589,1.806659460067749
ResNet-18 Deu,2590,1.8177030086517334
ResNet-18 Deu,2591,1.7495428323745728
ResNet-18 Deu,2592,1.570976972579956
ResNet-18 Deu,2593,1.7136577367782593
ResNet-18 Deu,2594,2.2021570205688477
ResNet-18 Deu,2595,1.8629392385482788
ResNet-18 Deu,2596,2.226149797439575
ResNet-18 Deu,2597,2.0841245651245117
ResNet-18 Deu,2598,1.811829924583435
ResNet-18 Deu,2599,1.938286542892456
ResNet-18 Deu,2600,2.038588047027588
ResNet-18 Deu,2601,1.6005491018295288
ResNet-18 Deu,2602,2.2059059143066406
ResNet-18 Deu,2603,1.799689531326294
ResNet-18 Deu,2604,1.9143298864364624
ResNet-18 Deu,2605,1.9641551971435547
ResNet-18 Deu,2606,1.4910659790039062
ResNet-18 Deu,2607,1.786439299583435
ResNet-18 Deu,2608,1.582237958908081
ResNet-18 Deu,2609,2.044983386993408
ResNet-18 Deu,2610,1.8905235528945923
ResNet-18 Deu,2611,1.9530208110809326
ResNet-18 Deu,2612,1.5663204193115234
ResNet-18 Deu,2613,2.3907620906829834
ResNet-18 Deu,2614,2.1374077796936035
ResNet-18 Deu,2615,1.8896793127059937
ResNet-18 Deu,2616,2.150639057159424
ResNet-18 Deu,2617,2.5844316482543945
ResNet-18 Deu,2618,1.753554344177246
ResNet-18 Deu,2619,1.708966612815857
